0.6	-3.8878298
1.5	-3.098299
2.6	-1.7525716
3.7	-0.28091094
4.0	0.909674
2.9	1.5742486
2.8	1.6950687
3.5	1.4572642
1.8	1.1526549
0.3	1.0540087
-0.4	1.3096505
-0.4	1.8954859
-0.9	2.6350322
-1.8	3.2719166
-3.7	3.5639327
-6.6	3.3646696
-9.1	2.6652317
-7.5	1.5827333
-0.5	0.3023356
-0.1	-0.99924815
0.1	-2.2087777
0.0	-3.2795799
0.0	-4.1853943
0.2	-4.8639865
0.1	-5.198739
-0.2	-5.058789
0.3	-4.375814
0.3	-3.2100446
1.0	-1.7641048
1.7	-0.33252773
1.7	0.7923877
2.3	1.4180615
3.1	1.5125775
3.1	1.2066157
3.3	0.73895895
3.2	0.36976185
3.2	0.29532003
3.2	0.5932982
2.1	1.2126797
0.2	2.0054207
-1.1	2.783025
-1.7	3.3747935
-2.6	3.667319
-3.0	3.616009
-4.4	3.233424
-4.4	2.567907
-5.4	1.685055
-2.1	0.65717703
-0.7	-0.44078398
-0.5	-1.5318301
-0.1	-2.5350509
0.5	-3.3627279
0.6	-3.9217486
0.9	-4.126366
0.9	-3.9233003
1.4	-3.3197052
2.0	-2.3985171
2.1	-1.3092716
1.8	-0.23342073
1.7	0.6646948
3.5	1.2826968
4.1	1.6035063
3.8	1.6896263
1.2	1.6539195
-0.1	1.6203334
-1.0	1.6866046
-3.3	1.8950443
-7.1	2.214901
-11.4	2.5411012
-11.1	2.7128482
-11.1	2.5488105
-3.9	1.8898401
-0.8	0.64181423
-0.2	-1.1833804
-0.2	-3.4321325
0.1	-5.7941236
0.0	-7.8342547
0.1	-9.08822
0.1	-9.2049885
0.4	-8.082895
0.3	-5.935083
-0.1	-3.2457964
0.5	-0.62736684
0.5	1.3680834
1.3	2.4102402
2.0	2.4683235
3.1	1.7851112
3.6	0.7682291
3.2	-0.15349734
3.2	-0.6563652
3.1	-0.59418774
2.8	-0.0056969463
2.7	0.931079
2.3	1.9728253
1.1	2.8870409
-0.2	3.5095332
-1.2	3.7714255
-2.4	3.693418
-3.3	3.3542857
-3.3	2.847896
-4.5	2.245842
-5.5	1.5791718
-6.5	0.8434804
-1.3	0.020819398
-0.8	-0.89443284
-1.0	-1.8763288
-0.6	-2.8580122
0.3	-3.7322688
0.5	-4.3650675
0.5	-4.625879
0.7	-4.4300714
1.0	-3.7772558
1.0	-2.766441
1.5	-1.5776699
1.5	-0.4245578
2.2	0.5054008
2.7	1.1012895
2.0	1.3529648
1.5	1.3426223
2.2	1.2089695
2.2	1.0973794
3.0	1.1127394
1.7	1.2904792
0.7	1.5949736
-0.2	1.9434825
-0.2	2.2424736
-1.2	2.418728
-3.4	2.4334497
-7.2	2.2788608
-7.2	1.9645333
-9.1	1.5010723
-8.7	0.88623494
-3.2	0.09866152
-0.7	-0.8939367
-0.4	-2.1074545
-0.2	-3.4995184
-0.1	-4.931862
-0.3	-6.1655593
-0.7	-6.9101753
-0.4	-6.9203043
-0.4	-6.10132
0.3	-4.5730968
1.2	-2.655881
1.8	-0.7775061
2.5	0.66342676
2.9	1.4250706
2.8	1.4922451
2.9	1.0649388
3.0	0.47384006
2.8	0.05791366
1.2	0.050261784
-0.3	0.51130307
-0.3	1.3267596
-1.8	2.262057
-2.3	3.0462825
-2.7	3.4544168
-2.7	3.364075
-3.4	2.7757056
-5.0	1.7975224
-5.0	0.60521024
-6.6	-0.60975313
-5.2	-1.6895231
-2.4	-2.5452101
-0.7	-3.1685739
-0.7	-3.6148992
-1.0	-3.9605558
-0.1	-4.2513084
0.0	-4.466856
0.4	-4.5230775
0.4	-4.313968
1.4	-3.7720993
2.0	-2.9156055
2.0	-1.8573476
2.5	-0.771625
2.7	0.16591528
2.2	0.8381669
2.2	1.2209991
2.0	1.3798109
2.6	1.432718
3.3	1.498244
3.1	1.6502409
1.4	1.8978035
0.0	2.1952279
-0.9	2.4721441
-0.9	2.6648457
-2.0	2.732564
-4.7	2.6551754
-4.7	2.4215007
-9.5	2.0203183
-13.7	1.43924
-7.3	0.66770977
-7.3	-0.30206484
-1.8	-1.4756355
-0.2	-2.847802
-0.3	-4.3750844
-0.3	-5.936553
-0.2	-7.311822
0.0	-8.208501
-0.1	-8.347574
-0.1	-7.5774913
-0.8	-5.9625463
-0.6	-3.7971113
0.0	-1.5314374
0.0	0.36373907
0.6	1.5404074
1.7	1.8708657
3.2	1.4682341
3.5	0.629934
3.4	-0.26841408
3.2	-0.88795334
3.2	-1.0138478
2.5	-0.5946417
2.5	0.26782715
1.0	1.3660371
-0.5	2.4533439
-1.8	3.3094888
-1.8	3.7877476
-2.6	3.833426
-2.8	3.4740145
-3.8	2.7914977
-3.8	1.8914393
-6.2	0.8795126
-8.8	-0.15204321
-5.1	-1.1320691
-1.4	-2.0171096
-0.4	-2.796136
-0.5	-3.4846845
-0.2	-4.1004324
0.2	-4.627006
0.9	-4.990013
0.7	-5.0692225
1.3	-4.7490463
1.3	-3.9829023
2.1	-2.836138
2.7	-1.4831539
2.8	-0.15788524
2.8	0.9213573
2.4	1.6214103
2.0	1.9306763
2.0	1.9496326
2.4	1.8416108
3.0	1.7657086
2.7	1.8197855
1.2	2.0154488
1.2	2.2912436
0.0	2.5523026
-0.7	2.713981
-0.7	2.7292237
-1.6	2.5919077
-3.8	2.322169
-3.8	1.9466482
-6.9	1.4843832
-10.4	0.94165653
-10.3	0.31258184
-10.3	-0.41961414
-3.6	-1.2821931
-0.8	-2.3079994
-0.4	-3.515973
-0.3	-4.873065
-0.1	-6.2521276
-0.1	-7.4182587
0.1	-8.072789
0.5	-7.9535093
0.5	-6.9510107
-0.1	-5.1829267
0.4	-2.9840477
1.0	-0.81055355
1.0	0.9031528
1.7	1.8774655
2.7	2.0614595
2.7	1.626345
2.1	0.88912874
2.1	0.20014685
2.1	-0.16483803
2.6	-0.07547107
3.1	0.43539143
2.9	1.2053753
2.0	2.0118735
0.2	2.6516173
-1.5	3.0028136
-1.5	3.0487309
-2.8	2.8569314
-2.9	2.5274227
-2.9	2.1367466
-3.4	1.705273
-4.8	1.2010605
-7.3	0.57367754
-5.5	-0.20378564
-2.4	-1.108875
-0.8	-2.0725946
-0.6	-3.0035596
-0.1	-3.8128016
-0.1	-4.423293
0.4	-4.7664294
0.1	-4.781251
0.2	-4.4286637
0.7	-3.7172508
0.7	-2.7241466
1.3	-1.5937428
1.3	-0.5079207
2.1	0.36355242
2.5	0.9133062
2.4	1.1272019
2.4	1.0839199
2.3	0.92424756
2.2	0.8020484
2.8	0.83437335
3.0	1.0673776
2.0	1.4686369
1.0	1.9468749
0.1	2.3896842
-0.5	2.7026503
-0.5	2.833691
-2.0	2.775275
-4.4	2.5492692
-8.2	2.1862693
-12.0	1.7091098
-1.7	1.1226908
-0.2	0.40890393
-0.1	-0.46834671
0.0	-1.5364382
0.1	-2.7644339
0.0	-4.016366
-0.8	-5.049221
-0.2	-5.578626
0.2	-5.391858
0.7	-4.4533963
2.5	-2.946757
2.7	-1.2267013
2.7	0.30095166
2.8	1.3213778
2.9	1.7153916
3.1	1.5852779
3.1	1.1955929
1.4	0.85866225
0.1	0.8145523
-0.6	1.1513718
-1.2	1.7889667
-1.2	2.5216417
-1.8	3.096617
-3.0	3.2988212
-3.0	3.0160527
-4.8	2.2670298
-6.7	1.1863815
-6.7	-0.026329145
-7.9	-1.175239
-3.6	-2.1305153
-0.7	-2.8619542
-0.1	-3.4298844
-0.6	-3.9342232
-0.5	-4.441629
0.0	-4.926472
0.0	-5.2609186
0.2	-5.26615
-0.2	-4.801933
0.3	-3.848585
1.0	-2.5390785
1.5	-1.125275
2.2	0.106127456
2.0	0.9316598
2.0	1.263933
1.6	1.1727186
2.0	0.8490545
2.8	0.52886516
3.0	0.40706232
1.3	0.5751633
-0.2	1.003927
-1.1	1.5716792
-1.3	2.1189654
-3.6	2.502133
-7.7	2.6259596
-11.5	2.4504151
-9.1	1.9774029
-3.8	1.2270092
-1.1	0.21577203
-0.8	-1.0461692
-0.7	-2.5267649
-0.5	-4.1222754
-0.4	-5.622304
-1.2	-6.7301145
-0.7	-7.1492023
-0.1	-6.703228
0.4	-5.430027
0.4	-3.598599
2.8	-1.6341766
3.6	0.02043313
3.6	1.0511408
3.3	1.3695112
3.3	1.1262034
3.0	0.64016634
2.5	0.27337486
1.9	0.29905248
1.0	0.81129223
1.0	1.7055719
-0.6	2.730751
-2.2	3.5865495
-2.8	4.0267115
-2.8	3.9306502
-2.9	3.322645
-4.5	2.3405094
-4.5	1.1748481
-8.2	0.0065246965
-8.7	-1.037445
-3.6	-1.9030517
0.1	-2.606521
-0.4	-3.2130058
-0.3	-3.7971358
0.3	-4.391321
0.3	-4.9430847
1.0	-5.310938
1.0	-5.313099
1.5	-4.8114567
2.0	-3.7889879
2.0	-2.3799465
1.7	-0.8363437
1.4	0.5543829
1.4	1.5638847
1.4	2.09014
1.8	2.1732316
2.5	1.9598117
2.5	1.6374922
2.9	1.3690487
2.9	1.25065
1.8	1.3034196
0.7	1.4919734
-0.1	1.7541918
-0.8	2.0260947
-0.8	2.2528908
-2.7	2.3876386
-4.9	2.3863742
-9.2	2.2082443
-12.2	1.8216267
-6.0	1.2091887
-1.5	0.36518395
-0.4	-0.71027344
-0.5	-2.0033357
-0.2	-3.4540155
0.0	-4.9147606
-0.1	-6.138989
-0.1	-6.8308783
-0.8	-6.7492337
-0.8	-5.818675
-0.5	-4.1902366
0.0	-2.2166243
0.5	-0.34808195
0.8	1.0101136
1.3	1.6233879
2.3	1.4913148
2.3	0.8297137
2.5	-0.016268445
2.6	-0.69198877
2.8	-0.9423589
2.8	-0.67581356
3.0	0.03118754
3.1	0.98209065
2.8	1.9378833
2.2	2.6955693
0.4	3.1423848
-1.7	3.2715921
-1.7	3.1594405
-2.9	2.9154646
-3.6	2.6269357
-3.6	2.320312
-5.8	1.9555168
-6.9	1.4538593
-6.9	0.7441947
-2.4	-0.19631286
-0.2	-1.3250734
-0.4	-2.5426202
-0.6	-3.7138362
0.7	-4.6879587
0.6	-5.315954
0.6	-5.4740057
1.5	-5.096981
2.1	-4.211162
2.5	-2.946701
2.5	-1.5157284
2.4	-0.15811129
1.8	0.9263057
1.7	1.6320393
2.3	1.9671105
2.4	2.0311158
2.4	1.9646999
1.4	1.8941885
0.2	1.8937726
0.2	1.9754322
-0.8	2.1021013
-1.9	2.2113206
-4.1	2.2376304
-8.4	2.127704
-10.9	1.8464814
-8.2	1.3738643
-3.2	0.69393665
-1.1	-0.21427734
-0.9	-1.3687736
-0.7	-2.7494638
-0.7	-4.2492867
-0.2	-5.6483245
-0.3	-6.646368
-0.5	-6.957017
-0.1	-6.4251847
0.3	-5.109919
0.6	-3.2885847
1.0	-1.3759623
1.9	0.20945953
2.5	1.1784165
2.8	1.4529561
3.5	1.1714138
3.5	0.62149763
3.0	0.13205773
3.2	-0.035376582
3.3	0.24013887
3.3	0.9194969
1.0	1.8364763
-1.8	2.7652757
-3.8	3.4954221
-3.5	3.8864028
-2.8	3.8848002
-4.2	3.5060186
-5.1	2.800871
-3.2	1.8313203
-3.2	0.6665996
-2.0	-0.6072196
-1.5	-1.8794682
-1.4	-3.0197396
-0.8	-3.896736
-0.3	-4.4053135
0.0	-4.4926953
0.3	-4.1745653
1.1	-3.5342288
1.6	-2.7032495
2.1	-1.8285053
2.3	-1.0356377
2.3	-0.40027303
2.5	0.06409207
2.5	0.3981442
1.9	0.6722585
1.4	0.95482504
2.0	1.2849288
2.6	1.6584615
1.8	2.0314384
0.7	2.3386073
-0.7	2.5202043
-5.3	2.545453
-9.1	2.4205968
-10.5	2.1744723
-6.2	1.8254497
-2.1	1.3466572
-0.8	0.6556449
-0.8	-0.3498624
-0.1	-1.7134607
0.2	-3.3373294
0.3	-4.9516883
-0.7	-6.172566
-0.5	-6.63466
0.0	-6.1409535
0.0	-4.758501
0.4	-2.8146648
1.6	-0.7934528
1.6	0.8257921
2.8	1.7234777
3.4	1.8312833
3.3	1.3316848
2.6	0.5738493
2.3	-0.05673778
2.3	-0.2663252
2.8	0.0626215
2.0	0.85248214
1.2	1.8761917
-2.1	2.8463285
-2.1	3.5130458
-3.2	3.7348423
-3.5	3.4991963
-3.3	2.8935697
-5.8	2.0492868
-8.9	1.0885323
-4.9	0.0948191
-0.6	-0.8907766
-0.6	-1.8565984
0.6	-2.7981086
1.4	-3.6895273
2.2	-4.457586
2.1	-4.974709
1.7	-5.086259
1.5	-4.6681023
1.2	-3.6903977
1.2	-2.2563763
1.8	-0.5947671
2.7	0.9954907
2.9	2.2297919
2.8	2.9217768
2.0	3.037016
1.3	2.6974914
-0.6	2.1347384
-3.9	1.6072567
-6.1	1.3102863
-10.0	1.3081057
-10.0	1.5100276
-13.1	1.6960955
-1.0	1.5838704
-1.0	0.9185672
-0.6	-0.4338143
-0.6	-2.411404
-0.4	-4.725005
-0.4	-6.898158
-0.4	-8.389558
-0.2	-8.768849
0.0	-7.8786798
0.0	-5.9101076
-0.4	-3.3528626
-0.4	-0.8372184
0.0	1.069327
1.6	2.0317504
3.1	2.0245411
3.9	1.299606
3.4	0.27200344
3.1	-0.62474424
3.1	-1.0629724
1.9	-0.8933732
-0.5	-0.15771195
-1.6	0.9486016
-2.6	2.144707
-4.0	3.140702
-6.0	3.7027237
-9.4	3.6946418
-9.1	3.0919936
-1.5	1.9693018
-1.5	0.4679908
-1.3	-1.2395949
-0.9	-2.971794
-0.9	-4.539353
0.0	-5.743557
0.0	-6.395456
-0.3	-6.364069
0.0	-5.6337523
0.3	-4.336605
0.9	-2.73526
1.5	-1.1559923
2.0	0.10432071
2.0	0.86279154
2.3	1.0962975
2.3	0.9337183
2.3	0.5999249
2.8	0.33366483
2.8	0.30935457
2.9	0.5892304
1.8	1.1192015
0.2	1.7644536
-0.6	2.3661416
-1.3	2.794333
-8.0	2.9773724
-8.9	2.9008834
-5.0	2.5829704
-2.1	2.0407171
-1.0	1.2677714
-0.4	0.24215245
-0.4	-1.0305793
-0.3	-2.4604797
-0.3	-3.8443131
-0.2	-4.897808
0.1	-5.347133
0.3	-5.0398774
1.8	-4.02072
4.0	-2.5325708
3.8	-0.9390896
3.5	0.40044072
3.1	1.2532847
2.2	1.5836698
-1.9	1.5440687
-1.9	1.3926901
-2.3	1.3726852
-3.2	1.6032147
-3.2	2.0267627
-5.1	2.433915
-5.1	2.5541952
-8.1	2.1725163
-7.3	1.2198026
-3.3	-0.20014434
-3.3	-1.8539356
-0.5	-3.464875
-0.5	-4.7975426
0.0	-5.704664
0.0	-6.128147
0.0	-6.0729313
-0.6	-5.580976
-0.6	-4.7219477
-0.6	-3.5987
-0.4	-2.352932
-0.4	-1.1560102
-0.3	-0.17972574
-0.3	0.44526413
0.0	0.6666765
0.0	0.5266898
0.0	0.14846402
0.5	-0.30281198
0.5	-0.66996956
0.4	-0.8470489
0.4	-0.8015969
0.9	-0.5711035
0.9	-0.2385407
1.4	0.10157969
1.4	0.3743138
1.9	0.5437334
1.6	0.6171127
1.6	0.6351879
1.7	0.65341187
2.4	0.7208853
2.8	0.86366767
0.6	1.0777055
-0.7	1.3333119
-2.5	1.5877867
-5.2	1.797794
-11.2	1.9230182
-12.9	1.9186207
-5.6	1.721864
-1.4	1.2442715
-0.5	0.38466874
-0.5	-0.92439216
-1.0	-2.6436782
-0.3	-4.5657625
-0.7	-6.3178005
-0.7	-7.456006
-1.1	-7.624646
-0.8	-6.7077813
-0.4	-4.898837
0.0	-2.65163
1.0	-0.5316025
2.7	0.9717081
2.1	1.5981017
2.4	1.3824081
3.0	0.61636186
3.1	-0.27104902
3.1	-0.86672384
1.8	-0.90522015
0.5	-0.3370055
-0.5	0.6818176
-4.3	1.8630824
-7.6	2.887801
-9.1	3.495833
-6.1	3.536409
-0.2	2.9730587
-0.5	1.8592308
-0.8	0.31355175
-0.5	-1.485246
0.1	-3.2913513
0.3	-4.803491
-0.2	-5.7198534
0.0	-5.8282485
0.3	-5.0914507
1.0	-3.6817818
1.0	-1.941485
1.7	-0.28005484
1.4	0.95258397
1.2	1.5689491
2.2	1.5860901
2.9	1.1955112
3.4	0.6780175
-0.2	0.30023336
-2.6	0.2319684
-7.0	0.50811076
-13.9	1.034872
-11.8	1.6227989
-5.7	2.0275137
-1.6	1.9920249
-0.3	1.2999859
-0.3	-0.14987582
0.0	-2.2614076
0.2	-4.696097
0.2	-6.917164
-0.1	-8.336572
-0.8	-8.51826
-0.7	-7.3503394
-0.4	-5.1063595
0.1	-2.3653002
0.1	0.17805362
1.6	1.9372945
2.7	2.6097114
3.4	2.2446797
3.5	1.1918464
3.3	-0.040046237
2.9	-0.95659965
3.2	-1.2245651
3.2	-0.7508724
2.8	0.32052687
2.8	1.6822919
1.9	2.9768355
0.2	3.9093652
-0.9	4.325013
-0.9	4.229221
-2.1	3.7517993
-2.8	3.0753725
-5.0	2.3602438
-8.2	1.6945894
-7.2	1.08291
-3.8	0.46673977
-0.8	-0.23835202
0.2	-1.1022549
0.0	-2.1413045
-0.4	-3.2860625
-0.3	-4.3703456
0.8	-5.159656
1.4	-5.4226794
1.8	-5.0224514
2.2	-3.9847167
1.8	-2.5066102
1.1	-0.89739996
1.1	0.52325207
1.2	1.5249797
1.9	2.0243926
2.4	2.083928
2.4	1.8626242
0.6	1.547102
-0.5	1.2917036
-1.0	1.1840341
-1.8	1.2365719
-4.1	1.3963512
-4.1	1.5650004
-6.6	1.624813
-2.7	1.4673245
-0.3	1.0196887
0.1	0.26496688
0.4	-0.7446653
-0.4	-1.8829007
-0.9	-2.958861
-0.7	-3.750869
-0.7	-4.0659175
-0.4	-3.808467
0.9	-3.0282083
0.9	-1.9192022
1.6	-0.76309425
2.2	0.16435763
2.7	0.6861783
2.7	0.7790031
2.7	0.5694212
2.7	0.2764701
2.9	0.12572107
2.8	0.26878965
3.0	0.73675
2.7	1.4407274
1.8	2.2144217
0.5	2.8784165
0.5	3.3000102
-2.4	3.4267383
-2.5	3.2844949
-4.0	2.9464333
-6.9	2.4897342
-6.9	1.9596318
-9.1	1.3539935
-2.2	0.6313842
-0.2	-0.26280832
-0.3	-1.3600239
-0.6	-2.6296232
-0.6	-3.949492
-0.3	-5.105723
0.3	-5.8380923
0.3	-5.9262815
0.2	-5.2831326
0.5	-4.0088825
1.7	-2.3757105
2.5	-0.74529064
2.8	0.5474072
2.2	1.2984028
1.7	1.4892576
2.2	1.2749444
2.8	0.9129122
2.6	0.6623475
1.1	0.69300044
0.0	1.0371594
-0.7	1.597609
-1.5	2.199229
-3.9	2.6562963
-3.9	2.8281193
-10.2	2.6474519
-8.0	2.1194804
-4.0	1.2984794
-1.8	0.25539258
-1.5	-0.9456842
-1.5	-2.2458599
-0.6	-3.563926
-0.4	-4.765553
-1.0	-5.6620235
-0.9	-6.0551414
-0.4	-5.813372
0.2	-4.941186
0.6	-3.603642
2.1	-2.0890188
3.5	-0.72098887
3.5	0.24575776
3.5	0.7059943
3.1	0.73056865
3.0	0.5303554
2.8	0.37194875
2.6	0.47702554
1.7	0.94306195
1.7	1.7140514
0.3	2.6091251
-2.7	3.3936489
-7.3	3.8616927
-6.4	3.8964593
-1.7	3.4866993
-1.7	2.6993647
-0.3	1.6330574
-1.0	0.38689306
-1.1	-0.9366436
-0.5	-2.2081947
-0.5	-3.2609246
0.5	-3.9171596
1.5	-4.046822
1.5	-3.6262176
1.5	-2.7617834
-4.4	-1.6622903
-13.5	-0.57193446
-0.6	0.30086872
0.0	0.82264334
-1.1	0.9307558
0.2	0.6110935
2.9	-0.10500374
3.7	-1.1150517
3.1	-2.2206523
2.0	-3.1423705
2.3	-3.586753
2.2	-3.3433871
0.8	-2.3704934
-2.7	-0.8297264
-3.5	0.9485734
-7.6	2.558138
-8.9	3.6306145
-6.3	3.9270864
-1.6	3.3792052
0.1	2.079183
0.0	0.24089462
-0.2	-1.8415071
-0.3	-3.8279738
0.0	-5.371995
-0.6	-6.1806574
0.9	-6.0909843
2.0	-5.132856
2.9	-3.5411541
2.6	-1.6976018
1.3	-0.015668873
1.5	1.1886413
2.2	1.7874923
2.2	1.8570529
2.8	1.6170553
2.6	1.3271366
1.0	1.1880115
0.1	1.285046
-1.0	1.5856247
-2.9	1.9764814
-5.6	2.3152385
-11.9	2.4734302
-13.5	2.3589196
-7.2	1.916108
-1.9	1.1117665
-0.3	-0.07541484
-0.5	-1.6392902
-0.2	-3.4982245
-0.1	-5.442041
-0.2	-7.125065
-0.6	-8.140547
-1.4	-8.161469
-0.9	-7.0850153
-0.1	-5.107179
0.4	-2.685327
2.7	-0.39852455
4.2	1.2402146
4.3	1.9479058
4.3	1.7526988
2.8	0.96687996
2.8	0.06588196
2.3	-0.4815937
2.3	-0.3727231
2.4	0.43537956
1.5	1.7271266
0.6	3.1204777
-0.3	4.2107186
-0.3	4.7091703
-1.6	4.5259013
-3.9	3.7722518
-3.9	2.6929255
-7.1	1.5623138
-8.7	0.5867054
-8.7	-0.1553561
-7.8	-0.72055304
-7.8	-1.2607148
-3.2	-1.9525746
-3.2	-2.920372
-0.4	-4.174531
-0.5	-5.585568
-1.2	-6.9039636
-1.1	-7.8244853
-0.4	-8.0792
0.0	-7.530838
0.3	-6.232749
0.1	-4.4288087
0.3	-2.487466
1.5	-0.79128706
2.5	0.37702632
2.5	0.91041464
0.9	0.8911894
0.4	0.5440703
0.4	0.14963084
1.2	-0.051736694
1.5	0.06501535
1.5	0.4791308
1.5	1.0480152
0.1	1.5750612
-1.2	1.8922664
-1.2	1.9222273
-2.5	1.6945138
-5.2	1.3137523
-5.2	0.8991073
-11.2	0.525284
-11.7	0.18941301
-7.8	-0.18769877
-7.8	-0.7320694
-2.5	-1.5701338
-0.2	-2.774683
-0.2	-4.312719
-0.1	-6.01183
-0.1	-7.567504
-0.1	-8.606727
-0.1	-8.800053
0.0	-7.9853096
0.0	-6.25007
-0.3	-3.930819
-1.0	-1.5213244
-1.0	0.47706687
-1.0	1.705476
-0.6	2.0419624
-0.6	1.6105165
-0.2	0.7107494
1.9	-0.29671693
2.2	-1.1034988
1.9	-1.5277786
1.9	-1.5324216
1.7	-1.193249
1.9	-0.64161927
2.7	-0.00985609
1.8	0.60166353
0.7	1.1328814
-0.7	1.5564705
-2.2	1.8646493
-2.2	2.056094
-3.2	2.124666
-3.2	2.0520194
-5.2	1.808104
-7.2	1.3620853
-7.2	0.6999687
-10.1	-0.16113034
-10.1	-1.172202
-6.4	-2.2673643
-6.4	-3.386318
-1.5	-4.489298
-0.1	-5.551863
-0.6	-6.538604
-0.9	-7.370685
-0.9	-7.912055
0.0	-7.9944153
0.3	-7.4807463
-0.3	-6.341142
0.6	-4.7004066
1.4	-2.8265488
1.4	-1.0583681
2.1	0.29960382
2.1	1.0720984
2.1	1.2613164
1.6	1.0322255
1.3	0.6438442
1.7	0.35469165
2.5	0.3375895
3.1	0.6328573
3.1	1.1533382
1.7	1.7352481
0.4	2.2117271
-0.6	2.4774587
-1.6	2.517468
-3.4	2.3906474
-9.9	2.1805494
-14.1	1.9398832
-14.1	1.6529558
-10.3	1.2268269
-0.8	0.5113436
-0.8	-0.6521108
-0.5	-2.3533466
-0.7	-4.523125
-0.7	-6.8728757
-0.4	-8.918372
0.0	-10.110638
-0.2	-10.035512
-0.9	-8.59354
-0.9	-6.0713673
-0.7	-3.065855
-0.2	-0.2912865
0.4	1.650319
3.7	2.447237
3.7	2.1457133
3.5	1.0972263
3.5	-0.18086775
3.6	-1.1751237
3.3	-1.5219238
2.3	-1.0923432
2.3	-8.3158974E-4
1.1	1.4556077
-0.2	2.9025235
-0.2	4.0015187
-1.5	4.537253
